avg_temperature_2m_24h,avg_relative_humidity_2m_24h,avg_dew_point_2m_24h,avg_apparent_temperature_24h,avg_temperature_80m_24h,avg_temperature_120m_24h,avg_wind_speed_10m_24h,avg_wind_speed_80m_24h,avg_visibility_24h,total_rain_24h,total_showers_24h,total_snowfall_24h,avg_temperature_2m_daylight,avg_relative_humidity_2m_daylight,avg_dew_point_2m_daylight,avg_apparent_temperature_daylight,avg_temperature_80m_daylight,avg_temperature_120m_daylight,avg_wind_speed_10m_daylight,avg_wind_speed_80m_daylight,avg_visibility_daylight,total_rain_daylight,total_showers_daylight,total_snowfall_daylight,wind_speed_10m_m_per_s,wind_speed_80m_m_per_s,temperature_2m_celsius,apparent_temperature_celsius,temperature_80m_celsius,temperature_120m_celsius,soil_temperature_0cm_celsius,soil_temperature_6cm_celsius,rain_mm,showers_mm,snowfall_mm,daylight_hours,sunrise_iso,sunset_iso
21.891203703703706,53,11.125000000000004,21.175925925925924,22.49768518518518,22.37268518518518,2.2914193166666665,5.240898250000001,24140.000589599993,0.0,0.0,0.0,24.28472222222221,46,11.28125,23.479166666666668,23.427083333333332,23.034722222222225,2.6751088,5.4048772750000005,24140.000589599997,0.0,0.0,0.0,3.1381083999999997,6.3791056,28.88888888888889,27.555555555555554,27.77777777777778,27.055555555555557,28.166666666666668,26.833333333333332,0.0,0.0,0.0,16.25583333333333,2025-07-25T22:26:53Z,2025-07-26T14:42:14Z
21.891203703703706,53,11.125000000000004,21.175925925925924,22.49768518518518,22.37268518518518,2.2914193166666665,5.240898250000001,24140.000589599993,0.0,0.0,0.0,24.28472222222221,46,11.28125,23.479166666666668,23.427083333333332,23.034722222222225,2.6751088,5.4048772750000005,24140.000589599997,0.0,0.0,0.0,2.9837752,6.5848832,27.77777777777778,26.888888888888893,27.16666666666667,26.555555555555557,26.0,26.0,0.0,0.0,0.0,16.25583333333333,2025-07-25T22:26:53Z,2025-07-26T14:42:14Z
21.891203703703706,53,11.125000000000004,21.175925925925924,22.49768518518518,22.37268518518518,2.2914193166666665,5.240898250000001,24140.000589599993,0.0,0.0,0.0,24.28472222222221,46,11.28125,23.479166666666668,23.427083333333332,23.034722222222225,2.6751088,5.4048772750000005,24140.000589599997,0.0,0.0,0.0,2.8294420000000002,6.842105200000001,26.166666666666664,25.611111111111107,25.944444444444443,25.444444444444443,23.61111111111111,24.88888888888889,0.0,0.0,0.0,16.25583333333333,2025-07-25T22:26:53Z,2025-07-26T14:42:14Z
21.891203703703706,53,11.125000000000004,21.175925925925924,22.49768518518518,22.37268518518518,2.2914193166666665,5.240898250000001,24140.000589599993,0.0,0.0,0.0,,,,,,,,,,,,,2.7265532,7.202216,24.27777777777778,23.388888888888886,24.444444444444443,24.555555555555557,21.666666666666668,23.555555555555557,0.0,0.0,0.0,16.25583333333333,2025-07-25T22:26:53Z,2025-07-26T14:42:14Z
21.891203703703706,53,11.125000000000004,21.175925925925924,22.49768518518518,22.37268518518518,2.2914193166666665,5.240898250000001,24140.000589599993,0.0,0.0,0.0,,,,,,,,,,,,,2.5207756000000003,6.8935496,22.944444444444443,21.833333333333332,23.333333333333332,23.666666666666664,20.611111111111107,22.38888888888889,0.0,0.0,0.0,16.25583333333333,2025-07-25T22:26:53Z,2025-07-26T14:42:14Z
24.539351851851844,48,12.638888888888893,23.92129629629629,23.70601851851852,23.349537037037038,2.9173261833333335,6.544156383333331,23504.167177499992,0.0,0.0,0.0,,,,,,,,,,,,,2.2121092,6.6363276,22.333333333333332,21.27777777777778,22.77777777777778,23.277777777777782,20.166666666666668,21.5,0.0,0.0,0.0,16.2,2025-07-26T22:28:33Z,2025-07-27T14:40:33Z
24.539351851851844,48,12.638888888888893,23.92129629629629,23.70601851851852,23.349537037037038,2.9173261833333335,6.544156383333331,23504.167177499992,0.0,0.0,0.0,,,,,,,,,,,,,2.1092204,6.3791056,21.666666666666668,20.666666666666668,22.055555555555557,22.666666666666668,19.333333333333332,20.833333333333332,0.0,0.0,0.0,16.2,2025-07-26T22:28:33Z,2025-07-27T14:40:33Z
24.539351851851844,48,12.638888888888893,23.92129629629629,23.70601851851852,23.349537037037038,2.9173261833333335,6.544156383333331,23504.167177499992,0.0,0.0,0.0,,,,,,,,,,,,,2.2635536000000003,6.5334388,20.944444444444443,20.0,21.166666666666664,21.555555555555557,19.055555555555557,20.27777777777778,0.0,0.0,0.0,16.2,2025-07-26T22:28:33Z,2025-07-27T14:40:33Z
24.539351851851844,48,12.638888888888893,23.92129629629629,23.70601851851852,23.349537037037038,2.9173261833333335,6.544156383333331,23504.167177499992,0.0,0.0,0.0,,,,,,,,,,,,,2.2121092,6.4819944,19.944444444444446,19.27777777777778,20.055555555555554,20.166666666666668,18.555555555555557,19.833333333333332,0.0,0.0,0.0,16.2,2025-07-26T22:28:33Z,2025-07-27T14:40:33Z
24.539351851851844,48,12.638888888888893,23.92129629629629,23.70601851851852,23.349537037037038,2.9173261833333335,6.544156383333331,23504.167177499992,0.0,0.0,0.0,,,,,,,,,,,,,2.2635536000000003,6.43055,19.27777777777778,18.77777777777778,19.27777777777778,19.333333333333332,18.000000000000004,19.333333333333332,0.0,0.0,0.0,16.2,2025-07-26T22:28:33Z,2025-07-27T14:40:33Z
24.539351851851844,48,12.638888888888893,23.92129629629629,23.70601851851852,23.349537037037038,2.9173261833333335,6.544156383333331,23504.167177499992,0.0,0.0,0.0,,,,,,,,,,,,,2.1606648,6.0189948,19.055555555555557,18.72222222222222,18.944444444444443,19.27777777777778,17.944444444444443,19.0,0.0,0.0,0.0,16.2,2025-07-26T22:28:33Z,2025-07-27T14:40:33Z
24.539351851851844,48,12.638888888888893,23.92129629629629,23.70601851851852,23.349537037037038,2.9173261833333335,6.544156383333331,23504.167177499992,0.0,0.0,0.0,25.913194444444443,46,13.145833333333327,25.35763888888889,24.583333333333332,23.951388888888896,3.1895528,6.4691333,23186.250471449996,0.0,0.0,0.0,1.9548872,5.5045508,19.055555555555557,18.72222222222222,19.055555555555557,18.833333333333336,18.055555555555557,18.77777777777778,0.0,0.0,0.0,16.2,2025-07-26T22:28:33Z,2025-07-27T14:40:33Z
24.539351851851844,48,12.638888888888893,23.92129629629629,23.70601851851852,23.349537037037038,2.9173261833333335,6.544156383333331,23504.167177499992,0.0,0.0,0.0,25.913194444444443,46,13.145833333333327,25.35763888888889,24.583333333333332,23.951388888888896,3.1895528,6.4691333,23186.250471449996,0.0,0.0,0.0,2.057776,5.14444,18.833333333333336,18.22222222222222,18.333333333333332,17.944444444444443,18.833333333333336,18.61111111111111,0.0,0.0,0.0,16.2,2025-07-26T22:28:33Z,2025-07-27T14:40:33Z
24.539351851851844,48,12.638888888888893,23.92129629629629,23.70601851851852,23.349537037037038,2.9173261833333335,6.544156383333331,23504.167177499992,0.0,0.0,0.0,25.913194444444443,46,13.145833333333327,25.35763888888889,24.583333333333332,23.951388888888896,3.1895528,6.4691333,23186.250471449996,0.0,0.0,0.0,2.2635536000000003,4.887218,19.72222222222222,19.055555555555557,18.555555555555557,17.944444444444443,21.0,19.055555555555557,0.0,0.0,0.0,16.2,2025-07-26T22:28:33Z,2025-07-27T14:40:33Z
